scenario,method,iteration,score,category
fu,climate change,617,2.09583295460722,market mixes
fu,climate change,618,2.0963590741154636,market mixes
fu,climate change,619,2.099712117441998,market mixes
fu,climate change,620,2.099201102378662,market mixes
fu,climate change,621,2.0729327017648753,market mixes
fu,climate change,622,2.0721535627600285,market mixes
fu,climate change,623,2.072803442637268,market mixes
fu,climate change,624,2.074893621965578,market mixes
fu,climate change,625,2.0752174805760797,market mixes
fu,climate change,626,2.075018335646307,market mixes
fu,climate change,627,2.075001639007202,market mixes
fu,climate change,628,2.075003902670866,market mixes
fu,climate change,629,2.0758789557510644,market mixes
fu,climate change,630,2.0758979520672787,market mixes
fu,climate change,631,2.0754549124362955,market mixes
fu,climate change,632,2.0751073645200098,market mixes
fu,climate change,633,2.071511446981262,market mixes
fu,climate change,634,2.0706395828154354,market mixes
fu,climate change,635,2.071438573634296,market mixes
fu,climate change,636,2.0686937855278544,market mixes
fu,climate change,637,2.068693846142831,market mixes
fu,climate change,638,2.068693846131229,market mixes
fu,climate change,639,2.0687018681851237,market mixes
fu,climate change,640,2.068599554133632,market mixes
fu,climate change,641,2.068316359807587,market mixes
fu,climate change,642,2.068316365493292,market mixes
fu,climate change,643,2.0685258611178448,market mixes
fu,climate change,644,2.067733681009004,market mixes
fu,climate change,645,2.0676870306235178,market mixes
fu,climate change,646,2.0675275462534377,market mixes
fu,climate change,647,2.068019467522736,market mixes
fu,climate change,648,2.068007547621547,market mixes
fu,climate change,649,2.078091793326058,market mixes
fu,climate change,650,2.1060145461525512,market mixes
fu,climate change,651,2.1060573208052795,market mixes
fu,climate change,652,2.1032205939016118,market mixes
fu,climate change,653,2.087084870605457,market mixes
fu,climate change,654,2.0823418315584847,market mixes
fu,climate change,655,2.088103710949514,market mixes
fu,climate change,656,2.087692054557978,market mixes
fu,climate change,657,2.0871159819787057,market mixes
fu,climate change,658,2.087118219053592,market mixes
fu,climate change,659,2.0862553853752623,market mixes
fu,climate change,660,2.0862578564992953,market mixes
fu,climate change,661,2.0862944302817112,market mixes
fu,climate change,662,2.0865759818655767,market mixes
fu,climate change,663,2.0869424075631433,market mixes
fu,climate change,664,2.0888071484442206,market mixes
fu,climate change,665,2.0876033631636433,market mixes
fu,climate change,666,2.0850355767824014,market mixes
fu,climate change,667,2.255929850452606,market mixes
fu,climate change,668,2.2560443405551713,market mixes
fu,climate change,669,2.2608422489537805,market mixes
fu,climate change,670,2.2608426442195158,market mixes
fu,climate change,671,2.2605605018747235,market mixes
fu,climate change,672,2.261513172805783,market mixes
fu,climate change,673,2.242505344318318,market mixes
fu,climate change,674,2.2350065473437803,market mixes
fu,climate change,675,2.2350065515053537,market mixes
fu,climate change,676,2.2407754695438213,market mixes
fu,climate change,677,2.246365881022659,market mixes
fu,climate change,678,2.2377850160848083,market mixes
fu,climate change,679,2.2387954434336517,market mixes
fu,climate change,680,2.2249293196140845,market mixes
fu,climate change,681,2.225885028933361,market mixes
fu,climate change,682,2.2258126248378742,market mixes
fu,climate change,683,2.2247530694044255,market mixes
fu,climate change,684,2.2247531068669044,market mixes
fu,climate change,685,2.2243702213015473,market mixes
fu,climate change,686,2.2243443683509594,market mixes
fu,climate change,687,2.226257687745558,market mixes
fu,climate change,688,2.2301048517875817,market mixes
fu,climate change,689,2.2301511516485326,market mixes
fu,climate change,690,2.2217011753540397,market mixes
fu,climate change,691,2.221704873023694,market mixes
fu,climate change,692,2.2204654731496265,market mixes
fu,climate change,693,2.2267506074826025,market mixes
fu,climate change,694,2.226776490347719,market mixes
fu,climate change,695,2.2266016290712134,market mixes
fu,climate change,696,2.2267675051668983,market mixes
fu,climate change,697,2.2264528877352094,market mixes
fu,climate change,698,2.2257816182651204,market mixes
fu,climate change,699,2.2261343291771643,market mixes
fu,climate change,700,2.226913039699468,market mixes
fu,climate change,701,2.2268463703574652,market mixes
fu,climate change,702,2.2268240133685233,market mixes
fu,climate change,703,2.2268370120222563,market mixes
fu,climate change,704,2.2269641512267966,market mixes
fu,climate change,705,2.2269641614409403,market mixes
fu,climate change,706,2.2247176225546963,market mixes
fu,climate change,707,2.2246776468584804,market mixes
fu,climate change,708,2.225442162063021,market mixes
fu,climate change,709,2.225331798271135,market mixes
fu,climate change,710,2.2236766353861106,market mixes
fu,climate change,711,2.2236768572527326,market mixes
fu,climate change,712,2.2248081119638736,market mixes
fu,climate change,713,2.2263139130617136,market mixes
fu,climate change,714,2.201679499115694,market mixes
fu,climate change,715,2.2023741638450214,market mixes
fu,climate change,716,2.20250138266106,market mixes
fu,climate change,717,2.202309452330378,market mixes
fu,climate change,718,2.202483591833699,market mixes
fu,climate change,719,2.202472406786431,market mixes
fu,climate change,720,2.202702398516187,market mixes
fu,climate change,721,2.2029102814309542,market mixes
fu,climate change,722,2.2047496356871616,market mixes
fu,climate change,723,2.0861130825342498,market mixes
fu,climate change,724,2.0860298748780757,market mixes
fu,climate change,725,2.0857684667725653,market mixes
fu,climate change,726,2.0859571154974015,market mixes
fu,climate change,727,2.085953510857839,market mixes
fu,climate change,728,2.0858790732650476,market mixes
fu,climate change,729,2.0856841872466347,market mixes
fu,climate change,730,2.0856648214608726,market mixes
fu,climate change,731,2.0865543314912167,market mixes
fu,climate change,732,2.0866976550610277,market mixes
fu,climate change,733,2.086159236502355,market mixes
fu,climate change,734,2.086314576947154,market mixes
fu,climate change,735,2.0894256749771465,market mixes
fu,climate change,736,2.0895305335685683,market mixes
fu,climate change,737,2.0912589132428447,market mixes
fu,climate change,738,2.092400340270607,market mixes
fu,climate change,739,2.0932674628323777,market mixes
fu,climate change,740,2.093190192388685,market mixes
fu,climate change,741,2.0932124508873695,market mixes
fu,climate change,742,2.0934156557588373,market mixes
fu,climate change,743,2.0937946162326337,market mixes
fu,climate change,744,2.093577797382492,market mixes
fu,climate change,745,2.0931216974343663,market mixes
fu,climate change,746,2.093121698325274,market mixes
fu,climate change,747,2.0929553906749647,market mixes
fu,climate change,748,2.0650777804756015,market mixes
fu,climate change,749,2.065077780524352,market mixes
fu,climate change,750,2.0679401071365597,market mixes
fu,climate change,751,2.0682942677420657,market mixes
fu,climate change,752,2.0682751921489904,market mixes
fu,climate change,753,2.068236693089043,market mixes
fu,climate change,754,2.0673158904656614,market mixes
fu,climate change,755,2.0689571151843893,market mixes
fu,climate change,756,2.069036818151143,market mixes
fu,climate change,757,2.069099975030225,market mixes
fu,climate change,758,2.0709279983621762,market mixes
fu,climate change,759,2.070927999064839,market mixes
fu,climate change,760,2.070892816479566,market mixes
fu,climate change,761,2.07088814984026,market mixes
fu,climate change,762,2.0713146356021577,market mixes
fu,climate change,763,2.0741397598683413,market mixes
fu,climate change,764,2.074302384433648,market mixes
fu,climate change,765,2.0748213779293754,market mixes
fu,climate change,766,2.074621771936395,market mixes
fu,climate change,767,2.0750754775892557,market mixes
fu,climate change,768,2.0750764520317735,market mixes
fu,climate change,769,2.0756603875407853,market mixes
fu,climate change,770,2.074690699059353,market mixes
fu,climate change,771,2.074652595347392,market mixes
fu,climate change,772,2.0742845352205914,market mixes
fu,climate change,773,2.0742845349801406,market mixes
fu,climate change,774,2.0724972399636745,market mixes
fu,climate change,775,2.073103315579415,market mixes
fu,climate change,776,2.0734672015996702,market mixes
fu,climate change,777,2.073534739836515,market mixes
fu,climate change,778,2.063820772534293,market mixes
fu,climate change,779,2.063819952624212,market mixes
fu,climate change,780,2.2628469014783366,market mixes
fu,climate change,781,2.2630638964754333,market mixes
fu,climate change,782,2.2658985401612517,market mixes
fu,climate change,783,2.2661321251760054,market mixes
fu,climate change,784,2.2661169189592196,market mixes
fu,climate change,785,1.9834413150880126,market mixes
fu,climate change,786,1.98331054101897,market mixes
fu,climate change,787,1.9834607732815448,market mixes
fu,climate change,788,1.9833478068744537,market mixes
fu,climate change,789,1.9834594473427647,market mixes
fu,climate change,790,1.9831170978756856,market mixes
fu,climate change,791,1.9848324614670225,market mixes
fu,climate change,792,1.9847592476643967,market mixes
fu,climate change,793,1.984756116198935,market mixes
fu,climate change,794,1.9850568952308407,market mixes
fu,climate change,795,1.9877019497057091,market mixes
fu,climate change,796,1.9850397712291101,market mixes
fu,climate change,797,1.9852426156924718,market mixes
fu,climate change,798,1.985378616282303,market mixes
fu,climate change,799,1.994442664733965,market mixes
fu,climate change,800,1.9943476521868997,market mixes
fu,climate change,801,1.9929194532742063,market mixes
fu,climate change,802,1.9954738145701445,market mixes
fu,climate change,803,1.9961984186841155,market mixes
fu,climate change,804,1.9961983981986025,market mixes
fu,climate change,805,2.044195400334611,market mixes
fu,climate change,806,2.0439964673342446,market mixes
fu,climate change,807,2.0437386627620713,market mixes
fu,climate change,808,2.0529020630669454,market mixes
fu,climate change,809,2.052986089862011,market mixes
fu,climate change,810,2.0533586302207807,market mixes
fu,climate change,811,2.0500013026496546,market mixes
fu,climate change,812,2.0497637580449637,market mixes
fu,climate change,813,2.0497637580425296,market mixes
fu,climate change,814,2.0503685577466713,market mixes
fu,climate change,815,2.050001546121909,market mixes
fu,climate change,816,2.049957921387791,market mixes
fu,climate change,817,2.046744873298185,market mixes
fu,climate change,818,2.0609014582485714,market mixes
fu,climate change,819,2.0613137704258673,market mixes
fu,climate change,820,2.05852189712151,market mixes
fu,climate change,821,2.0585214446226376,market mixes
fu,climate change,822,2.058823116307435,market mixes
fu,climate change,823,2.054764588887668,market mixes
fu,climate change,824,2.0547989924048933,market mixes
fu,climate change,825,2.0567457155182765,market mixes
fu,climate change,826,2.0569424199542263,market mixes
fu,climate change,827,2.0562823689722918,market mixes
fu,climate change,828,2.0557639664038363,market mixes
fu,climate change,829,2.051692475203311,market mixes
fu,climate change,830,2.0517080254167284,market mixes
fu,climate change,831,2.051880556477306,market mixes
fu,climate change,832,2.0473646883954992,market mixes
fu,climate change,833,2.0485844222492395,market mixes
fu,climate change,834,2.0497736147445496,market mixes
fu,climate change,835,2.0495426309772915,market mixes
fu,climate change,836,2.0491813329871933,market mixes
fu,climate change,837,2.0480931798113033,market mixes
fu,climate change,838,2.0479428514271594,market mixes
fu,climate change,839,2.048139464353614,market mixes
fu,climate change,840,2.045272279294072,market mixes
